id,full_name,neo,pha,moid,e,a,q,i,diameter,albedo,class,H
bK16S03L,       (2016 SL3),Y,N,0.0728423,0.1906350345310999,0.9888834497954762,0.8003676191964824,9.721820861650947,0.034314632447397714,,ATE,25.0
bK16S03M,       (2016 SM3),Y,N,0.157535,0.6377460612356133,2.217663844852405,0.8033574626531574,34.97047614141194,0.750722360083508,,APO,18.3
bK16S03N,       (2016 SN3),Y,N,0.0367245,0.7355619480808469,1.976231717589774,0.5225908655402819,5.651104213192586,0.0750722360083508,,APO,23.3
bK16S03O,       (2016 SO3),Y,N,0.191032,0.4479883493957089,2.143022218923443,1.1829732323496,5.393583135272626,0.11898147579246932,,AMO,22.3
bK16S03P,       (2016 SP3),Y,N,0.00226745,0.3110079012655134,1.244762955026913,0.8576318408109344,0.7867475186497739,0.00902566793800449,,APO,27.9
bK16S03Q,       (2016 SQ3),Y,N,0.0554214,0.260517077993798,1.203802400222991,0.8901913164349767,19.14314208659607,0.02988679546440889,,APO,25.3
bK16S03R,       (2016 SR3),Y,N,0.161443,0.4564250431117748,2.134355590671924,1.160182248183633,7.530016255904396,0.09451034563112186,,AMO,22.8
bK16S03T,       (2016 ST3),Y,N,0.0569102,0.5146691767407597,2.200882717401183,1.06815622113335,7.8540502608132,0.05438502736768578,,AMO,24.0
bK16S03U,       (2016 SU3),Y,N,0.0170745,0.3483319732271136,1.492763267192019,0.9727860927700704,4.926452618649424,0.02988679546440889,,APO,25.3
bK16S03V,       (2016 SV3),Y,N,0.164335,0.5928889621603262,2.831515022264759,1.152741019372833,7.55506147399292,0.06846669297430096,,AMO,23.5
bK16S03W,       (2016 SW3),Y,N,0.00317791,0.5602050861919305,2.191568880585801,0.9638408469416798,6.664830586591926,0.00750722360083508,,APO,28.3
bK16S17C,       (2016 SC17),Y,N,0.0116708,0.5594338339644942,2.25324347270557,0.9927028379144218,5.092035689373087,0.028541668088449594,,APO,25.4
bK16S17D,       (2016 SD17),Y,N,0.362454,0.4638791437903592,2.298318469452995,1.232176465685571,20.6178518096794,0.35931831251543855,,AMO,19.9
bK16S17E,       (2016 SE17),Y,N,0.182474,0.6290733280224244,3.178874722592112,1.179129421484731,20.80673465926053,0.14978880340791204,,AMO,21.8
bK16S17F,       (2016 SF17),Y,N,0.0635828,0.3576650626131133,1.650058419686582,1.059890171694086,7.654525572188746,0.05193729792671286,,AMO,24.1
bK16S17G,       (2016 SG17),Y,N,0.177668,0.1958621123834136,1.018767804713989,0.8192297904544945,31.73291819521931,0.15684813222680874,,APO,21.7
bK16S35E,       (2016 SE35),Y,N,0.301218,0.5128642994097345,2.625009993500239,1.278736082240187,19.47312444395859,0.26030310669964696,,AMO,20.6
bK16S35F,       (2016 SF35),Y,N,0.180937,0.3910824223333216,1.926329013162487,1.172975596483945,6.597265705080351,0.08619445964685658,,AMO,23.0
bK16S35G,       (2016 SG35),Y,N,0.157052,0.3235134240434769,1.705397006373411,1.153678181488053,4.010831188756501,0.08619445964685658,,AMO,23.0
bK16S35H,       (2016 SH35),Y,N,0.0363638,0.2728050454712633,1.398418995366304,1.016923237747521,7.774671917249658,0.03593183125154382,,APO,24.9
bK16S35J,       (2016 SJ35),Y,N,0.00371428,0.4615226139933123,1.752541244260164,0.9437038280781208,14.39398963922533,0.04125526217847486,,APO,24.6
bK16S35Z,       (2016 SZ35),Y,N,0.22988,0.3977252365214271,1.830322983333625,1.102357341876655,21.69557433058977,0.1085123956052948,,AMO,22.5
bK16S45G,       (2016 SG45),Y,N,0.181547,0.4656882208579121,2.177245330397341,1.163327826113406,29.19394470347065,0.43199562784405615,,AMO,19.5
bK16S45H,       (2016 SH45),Y,N,0.234807,0.5775523887656624,2.752225118965266,1.162670927086017,8.968165963155949,0.4523549545486838,,AMO,19.4
bK16T00A,       (2016 TA),Y,N,0.00589623,0.8907558816723483,2.38425884652356,0.2604662555533701,7.214829760596869,0.018857293101246106,,APO,26.3
bK16T00C,       (2016 TC),Y,N,0.00867534,0.4043011816618174,1.32145599649905,0.7871897756003895,1.642429348444933,0.022671452828784543,,APO,25.9
bK16T00D,       (2016 TD),Y,N,0.00154289,0.4696927866885257,1.611260313324019,0.8544629666782333,13.42270494977189,0.00823150699188718,,APO,28.1
bK16T00F,       (2016 TF),Y,N,0.0282149,0.4680973341566506,1.809062446102748,0.9622451377591424,14.64349329761501,0.024858753701650936,,APO,25.7
bK16T00G,       (2016 TG),Y,N,0.0159991,0.576217585415363,1.815906572490006,0.769549271949927,1.206422132442108,0.028541668088449594,,APO,25.4
bK16T00H,       (2016 TH),Y,N,0.000722546,0.2594636643761739,1.037573248993289,0.7683606917507984,2.324831966521105,0.004523549545486838,,APO,29.4
bK16T00J,       (2016 TJ),Y,N,0.0407928,0.2794406118192693,1.334004428724946,0.961229414992432,23.72253292308633,0.03762524628723898,,APO,24.8
bK16T00K,       (2016 TK),Y,N,0.0998863,0.2651280035109435,1.326524553299489,0.9748257468749492,9.776611077945295,0.0750722360083508,,APO,23.3
bK16T00L,       (2016 TL),Y,N,0.0554303,0.4363440782517268,1.726347632088821,0.9730660658229736,22.65133389924091,0.05438502736768578,,APO,24.0
bK16T00M,       (2016 TM),Y,N,0.00151821,0.1687541136283567,1.152414050297983,0.9579394387070824,0.367727214916951,0.010851239560529477,,APO,27.5
bK16T00O,       (2016 TO),Y,N,0.083565,0.2746902844358682,1.381621197960418,1.002103278110046,23.18912131268806,0.08619445964685658,,APO,23.0
bK16T00P,       (2016 TP),Y,N,0.0774532,0.4510019504267087,1.850040452062195,1.015668599813835,10.56110478896238,0.06846669297430096,,APO,23.5
bK16T00Q,       (2016 TQ),Y,N,0.053308,0.2459103129831164,1.38015758877292,1.040762604151748,55.01823909355049,0.06538518417986329,,AMO,23.6
bK16T00S,       (2016 TS),Y,N,0.0110202,0.5619441027297262,2.319638099573435,1.016131149050954,2.590186265856123,0.028541668088449594,,APO,25.4
bK16T00T,       (2016 TT),Y,N,0.00166304,0.5068544172670087,1.80183032117192,0.8885646637202994,4.753842504499666,0.021651069365823925,,APO,26.0
bK16T00U,       (2016 TU),Y,N,0.0111055,0.5876236460651267,1.684479379048605,0.6946394646105429,16.01541671924379,0.012458889999152152,,APO,27.2
bK16T01X,       (2016 TX1),Y,N,0.290424,0.4493779825015652,2.360843653392066,1.299932495429115,5.585915967450984,0.28541668088449595,,AMO,20.4
bK16T02L,       (2016 TL2),Y,N,0.043659,0.540642386841483,2.267615823481459,1.041646592234928,2.013727117844523,0.1245888999915215,,AMO,22.2
bK16T02O,       (2016 TO2),Y,N,0.263461,0.2525595581251945,1.683628049739706,1.258411693450263,11.86825668683101,0.13046059395138054,,AMO,22.1
bK16T02P,       (2016 TP2),Y,N,0.00517122,0.4916735409286744,1.467721121154574,0.7460814804207009,12.7096843344871,0.016424015696315356,,APO,26.6
bK16T02Q,       (2016 TQ2),Y,N,0.00696455,0.5636074198570946,1.863030611678614,0.8130127355156453,10.21609535450318,0.018008575104123223,,APO,26.4
bK16T02R,       (2016 TR2),Y,N,0.0136788,0.4376252676411518,1.725090593141307,0.9701473606126092,5.385022358391758,0.018857293101246106,,APO,26.3
bK16T02S,       (2016 TS2),Y,N,0.0140588,0.3444967599773155,1.53230404581347,1.004430266730598,8.741056064492833,0.01719805570924787,,APO,26.5
bK16T10D,       (2016 TD10),Y,N,0.138905,0.4740874060723093,2.194413920528776,1.154069917096322,7.688263115744507,0.16424015696315358,,AMO,21.6
bK16T10E,       (2016 TE10),Y,N,0.279552,0.5574757710537658,2.871478617255818,1.27069886103673,6.401343485581656,0.1885729310124611,,AMO,21.3
bK16T10F,       (2016 TF10),Y,N,0.0470142,0.4013119772027898,1.740262797179395,1.041874493190875,5.411165821805826,0.023739925482809593,,AMO,25.8
bK16T10G,       (2016 TG10),Y,N,0.0737046,0.2592335848064256,1.439708719329791,1.066487866940861,21.96002092416147,0.027257081417153942,,AMO,25.5
bK16T10H,       (2016 TH10),Y,N,0.00695288,0.516018761315768,0.7655873209072034,0.370529899893611,1.391984031082008,0.03593183125154382,,ATE,24.9
bK16T10J,       (2016 TJ10),Y,N,0.00216555,0.508176404466028,1.758326710445042,0.8647865648545019,15.85181395517685,0.031295316740540716,,APO,25.2
bK16T10K,       (2016 TK10),Y,N,0.00429649,0.5648464472033563,2.249552204674701,0.9789006340657188,0.8071031337228871,0.018857293101246106,,APO,26.3
bK16T10L,       (2016 TL10),Y,N,0.0240665,0.1688057932624751,0.9129932016878808,0.7588746600337111,6.74088080037133,0.011898147579246907,,ATE,27.3
bK16T10M,       (2016 TM10),Y,N,0.0127493,0.6973545947867901,2.112860526247181,0.639447530125074,13.59215304041078,0.018857293101246106,,APO,26.3
bK16T10U,       (2016 TU10),Y,N,0.0618261,0.173182209656269,1.121061440375908,0.9269135429711683,15.24262943836549,0.049599734457997334,,APO,24.2
